"Pid","ModuleName","FileName","BaseAddress","ModuleSize","FileDescription","FileVersion","CompanyName","ProductName"
"24960","ole32.dll","C:\Windows\System32\ole32.dll","0x7FFF0B940000","1675264","用于 Windows 的 Microsoft OLE","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","windows.storage.dll","C:\Windows\SYSTEM32\windows.storage.dll","0x7FFF06730000","9023488","Microsoft WinRT Storage API","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","shlwapi.dll","C:\Windows\System32\shlwapi.dll","0x7FFF0B8D0000","417792","外壳简易实用工具库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","reg_helper.node","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\resources\app.asar.unpacked\addon\reg_helper.node","0x7FFEE76C0000","516096",,,,
"24960","napinsp.dll","C:\Windows\system32\napinsp.dll","0x7FFECED70000","98304","电子邮件命名填充提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","DNSAPI.dll","C:\Windows\SYSTEM32\DNSAPI.dll","0x7FFF07390000","1409024","DNS 客户端 API DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","DSPARSE.dll","C:\Windows\SYSTEM32\DSPARSE.dll","0x7FFF07D70000","53248","Active Directory Domain Services API","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","NSI.dll","C:\Windows\System32\NSI.dll","0x7FFF09D20000","40960","NSI User-mode interface DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","winrnr.dll","C:\Windows\System32\winrnr.dll","0x7FFECBC40000","77824","LDAP RnR Provider DLL","10.0.26100.8737 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","nlansp_c.dll","C:\Windows\system32\nlansp_c.dll","0x7FFECBBE0000","139264","NLA Namespace Service Provider DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","wshbth.dll","C:\Windows\system32\wshbth.dll","0x7FFEC4C90000","90112","Windows Sockets Helper DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","COMCTL32.dll","C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.8972_none_3e0da176e32f9d4b\COMCTL32.dll","0x7FFEF9250000","2691072","公用控件库","5.82 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","CRYPTBASE.dll","C:\Windows\SYSTEM32\CRYPTBASE.dll","0x7FFF081D0000","49152","Base cryptographic API DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","dhcpcsvc6.DLL","C:\Windows\SYSTEM32\dhcpcsvc6.DLL","0x7FFF02230000","118784","DHCPv6 客户端","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","clbcatq.dll","C:\Windows\System32\clbcatq.dll","0x7FFF09B60000","712704","COM+ Configuration Catalog","2001.12.10941.16384 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","SogouTSF.ime","C:\Windows\system32\SogouTSF.ime","0x7FFE6CFA0000","5500928","搜狗输入法","16.6.0.4385","Sogou.com","搜狗输入法"
"24960","PSAPI.DLL","C:\Windows\System32\PSAPI.DLL","0x7FFF0B580000","32768","Process Status Helper","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","bcrypt.dll","C:\Windows\system32\bcrypt.dll","0x7FFF08C20000","172032","Windows 加密基元库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","MSIMG32.dll","C:\Windows\system32\MSIMG32.dll","0x7FFEED550000","32768","GDIEXT Client DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","textinputframework.dll","C:\Windows\SYSTEM32\textinputframework.dll","0x7FFEDA500000","1335296","""TextInputFramework.DYNLINK""","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","SogouPY.ime","C:\Windows\system32\SogouPY.ime","0x7FFE6B450000","28631040","搜狗输入法","16.6.0.4385","Sogou.com","搜狗输入法"
"24960","imagehlp.dll","C:\Windows\System32\imagehlp.dll","0x7FFF09F70000","131072","Windows NT Image Helper","10.0.26100.4202 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","OLEACC.dll","C:\Windows\SYSTEM32\OLEACC.dll","0x7FFEE3750000","479232","Active Accessibility Core Component","7.2.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","profapi.dll","C:\Windows\SYSTEM32\profapi.dll","0x7FFF08C50000","167936","User Profile Basic API","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","Resource.dll","C:\Program Files (x86)\SogouInput\16.6.0.4385\Resource.dll","0x10000000","4857856","搜狗输入法 资源","16.6.0.4385","Sogou.com","搜狗输入法"
"24960","ichat_bundle64.dll","C:\Program Files (x86)\SogouInput\Components\IChat\1.0.2.3232\ichat_bundle64.dll","0x7FFE7AC30000","2965504","搜狗输入法 AI汪仔","1.0.2.3232","Sogou.com Inc.","搜狗输入法"
"24960","PROPSYS.dll","C:\Windows\SYSTEM32\PROPSYS.dll","0x7FFF03850000","999424","Microsoft 属性系统","7.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Windows® Search"
"24960","dwmapi.dll","C:\Windows\SYSTEM32\dwmapi.dll","0x7FFF04FA0000","192512","Microsoft 桌面窗口管理器 API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","d2d1.dll","C:\Windows\SYSTEM32\d2d1.dll","0x7FFF056E0000","6529024","Microsoft D2D 库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","isgpet_bundle64.dll","C:\Program Files (x86)\SogouInput\Components\isgpet\1.0.2.3152\isgpet_bundle64.dll","0x7FFEC3600000","679936",,,,
"24960","PicFace64.dll","C:\Program Files (x86)\SogouInput\Components\PicFace\1.1.0.3184\PicFace64.dll","0x7FFE6AF90000","4927488","输入法 图片表情","1.1.0.3184","Sogou.com","输入法"
"24960","COMDLG32.dll","C:\Windows\System32\COMDLG32.dll","0x7FFF09D90000","1003520","Common Dialogs DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","systembeautify_bundle64.dll","C:\Program Files (x86)\SogouInput\Components\systembeautify\1.0.2.2868\systembeautify_bundle64.dll","0x7FFE6AB20000","524288",,,,
"24960","TextShaping.dll","C:\Windows\SYSTEM32\TextShaping.dll","0x7FFEDADA0000","745472","Microsoft Text Shaping Library","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","Windows.UI.dll","C:\Windows\System32\Windows.UI.dll","0x7FFEE3430000","1413120","Windows Runtime UI Foundation DLL","10.0.26100.7840 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","WTSAPI32.dll","C:\Windows\SYSTEM32\WTSAPI32.dll","0x7FFF04E20000","167936","Windows Remote Desktop Session Host Server SDK APIs","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","mscms.dll","C:\Windows\SYSTEM32\mscms.dll","0x7FFEEDC50000","782336","Microsoft 颜色匹配系统 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","WINSTA.dll","C:\Windows\SYSTEM32\WINSTA.dll","0x7FFF08640000","401408","Winstation Library","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","MMDevApi.dll","C:\Windows\System32\MMDevApi.dll","0x7FFEF7B20000","679936","MMDevice API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","DEVOBJ.dll","C:\Windows\System32\DEVOBJ.dll","0x7FFF088C0000","192512","Device Information Set DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","MsSpellCheckingFacility.dll","C:\Windows\System32\MsSpellCheckingFacility.dll","0x7FFE7E080000","1376256","Microsoft 拼写检查工具","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","OneCoreUAPCommonProxyStub.dll","C:\Windows\System32\OneCoreUAPCommonProxyStub.dll","0x7FFF00800000","6688768","OneCoreUAP Common Proxy Stub","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","Bcp47Langs.dll","C:\Windows\System32\Bcp47Langs.dll","0x7FFEED8F0000","385024","BCP47 Language Classes","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"24960","reg_helper.node","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\resources\versions\1.56.0\app\addon\reg_helper.node","0x7FFEDF2C0000","516096",,,,
